event_id,actual_label,detection_prediction,detection_confidence,attack_group,group_confidence,predicted_attack_type,attack_confidence,threat_correct,response_severity,recommended_actions,trust_score,trust_decision,ledger_valid_after_logging
evt-000001452,jamming,attack,0.9443645419986546,signal_attack,0.9934859925359119,jamming,0.9893373973350683,True,medium,Switch communication channel | Increase signal monitoring | Inspect RF interference source | Activate backup communication path,0.9669,auto_response,True
evt-000001456,unauthorized_access,attack,0.5393743114014324,access_attack,0.9997875685304238,unauthorized_access,0.9279767916853526,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7337,human_review,True
evt-000001463,ddos,attack,0.9528315418767166,network_flooding,0.9942980437284236,ddos,0.4317328651131835,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6923,human_review,True
evt-000001468,unauthorized_access,attack,0.8748252078472347,access_attack,0.9673272071643336,unauthorized_access,0.9100019605425506,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8924,auto_response,True
evt-000001472,ddos,attack,0.9887694753312823,network_flooding,0.9958447609001406,ddos,0.4641336071207789,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7265,human_review,True
evt-000001476,mqtt_flood,attack,0.9795682843992107,network_flooding,0.9999569707401033,mqtt_flood,0.4058537935700425,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6927,human_review,True
evt-000001488,ddos,attack,0.9876855178713987,network_flooding,0.99862363740677,ddos,0.5171601036285816,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7524,human_review,True
evt-000001489,replay_attack,attack,0.8683072767185466,access_attack,0.9963273494762288,replay_attack,0.6696464147260273,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.769,human_review,True
evt-000001501,ddos,attack,0.9876213286056185,network_flooding,0.9914280942334739,ddos,0.5231663304725149,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7554,human_review,True
evt-000001502,data_tampering,attack,0.7416434034385506,integrity_attack,0.9957117480586537,data_tampering,0.9982352941176471,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8699,auto_response,True
evt-000001507,mqtt_flood,attack,0.9818210603664131,network_flooding,0.9969292203596002,mqtt_flood,0.4682670562075409,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.725,human_review,True
evt-000001508,mqtt_flood,attack,0.9886698390959091,network_flooding,0.9775496031746033,mqtt_flood,0.4400411185167521,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7144,human_review,True
evt-000001520,credential_theft,attack,0.5413486569340418,access_attack,0.9667210765332948,credential_theft,0.8355185046845864,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.6884,human_review,True
evt-000001533,mqtt_flood,attack,0.9107242899154621,network_flooding,0.9631566006629521,mqtt_flood,0.4856711304700181,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6982,human_review,True
evt-000001542,credential_theft,attack,0.5323823935748498,access_attack,0.9777925403382877,credential_theft,0.8384475448757992,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.6854,human_review,True
evt-000001545,credential_theft,attack,0.5962135091158005,access_attack,0.9855254877306683,credential_theft,0.8198541942075115,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.708,human_review,True
evt-000001546,mqtt_flood,attack,0.9864551008646042,network_flooding,1.0,mqtt_flood,0.429477683578303,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.708,human_review,True
evt-000001550,data_tampering,attack,0.5631943810372723,integrity_attack,0.981888915477734,data_tampering,0.9994444444444446,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7813,human_review,True
evt-000001551,data_tampering,attack,0.7493965837564741,integrity_attack,0.9981458212343594,data_tampering,0.9974914089347078,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8734,auto_response,True
evt-000001553,unauthorized_access,attack,0.7562551872323481,access_attack,0.9869612368638631,unauthorized_access,0.8969852802158212,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8266,human_review,True
evt-000001554,credential_theft,normal,0.9188540374189702,,,,,False,,,,missed_detection,
evt-000001555,unauthorized_access,normal,0.5257712283144963,,,,,False,,,,missed_detection,
evt-000001573,ddos,attack,0.9406753581455892,network_flooding,0.9065060456095752,ddos,0.5299142074931722,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7353,human_review,True
evt-000001577,unauthorized_access,normal,0.7231369417619875,,,,,False,,,,missed_detection,
evt-000001583,unauthorized_access,attack,0.886844113472459,access_attack,0.9980079757892206,unauthorized_access,0.8888030146143797,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8878,auto_response,True
evt-000001587,mqtt_flood,attack,0.9765650316723837,network_flooding,0.990251676428147,mqtt_flood,0.4987087869136326,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7376,human_review,True
evt-000001593,mqtt_flood,attack,0.9868267165363293,network_flooding,0.9999273849412867,mqtt_flood,0.4401315711282087,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7135,human_review,True
evt-000001598,credential_theft,attack,0.5973959946262456,access_attack,0.9821393915275963,credential_theft,0.8829633699185507,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.7402,human_review,True
evt-000001604,credential_theft,attack,0.8713033802073896,access_attack,0.9926842018515769,credential_theft,0.8192390923650791,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.8453,human_review,True
evt-000001608,ddos,attack,0.9885547212498065,network_flooding,0.9999704142011835,ddos,0.5155553397276599,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7521,human_review,True
evt-000001610,ddos,attack,0.9140857791253407,network_flooding,0.9952380952380954,ddos,0.43440231953323943,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6742,human_review,True
evt-000001614,ddos,attack,0.9880528124137293,network_flooding,0.993888888888889,ddos,0.47130382701451756,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7297,human_review,True
evt-000001616,malware,attack,0.5193029063754089,malware_attack,0.9633467932968746,malware,0.9786811002178649,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.749,human_review,True
evt-000001638,data_tampering,attack,0.7600820051881388,integrity_attack,0.9979493243243244,data_tampering,0.9966666666666667,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8784,auto_response,True
evt-000001650,ddos,attack,0.9180358771264561,network_flooding,0.997,ddos,0.45200108222277807,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.685,human_review,True
evt-000001655,credential_theft,attack,0.530021187410117,access_attack,0.9726413711927442,credential_theft,0.8762438899512806,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.7031,human_review,True
evt-000001658,ddos,attack,0.9754356260977883,network_flooding,0.9920550783604581,ddos,0.4604898528287534,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.718,human_review,True
evt-000001662,mqtt_flood,attack,0.9876839951141243,network_flooding,0.9982903040734367,mqtt_flood,0.4680108776981582,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7278,human_review,True
evt-000001671,unauthorized_access,attack,0.5267478873362708,access_attack,0.9742791511212633,unauthorized_access,0.8931953157493467,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.71,human_review,True
evt-000001673,mqtt_flood,attack,0.9242460273356822,network_flooding,0.9978141135972461,mqtt_flood,0.5226190410034205,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7234,human_review,True
evt-000001674,ddos,attack,0.9697773035759716,network_flooding,0.9999569707401033,ddos,0.5044676639166581,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7371,human_review,True
evt-000001679,malware,attack,0.8316156113055247,malware_attack,0.9997403540278278,malware,1.0,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9158,auto_response,True
evt-000001682,credential_theft,attack,0.847075578712363,access_attack,0.9935689719877867,credential_theft,0.8716929368319927,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.8594,auto_response,True
evt-000001683,data_tampering,attack,0.5466137460376753,integrity_attack,0.9915986505315211,data_tampering,0.9941666666666666,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7704,human_review,True
evt-000001684,ddos,attack,0.9219498013717096,network_flooding,0.9912569712388217,ddos,0.44721630382154054,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6846,human_review,True
evt-000001688,unauthorized_access,attack,0.5355163590130209,access_attack,0.9973384470447898,unauthorized_access,0.9549989093708943,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7453,human_review,True
evt-000001696,ddos,attack,0.971482273330214,network_flooding,0.9953571428571428,ddos,0.4637865104968254,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7176,human_review,True
evt-000001698,malware,attack,0.7328645723485979,malware_attack,0.994505912551161,malware,0.9966666666666667,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8648,auto_response,True
evt-000001702,unauthorized_access,attack,0.5006392724374642,access_attack,0.9972686521690345,unauthorized_access,0.9467336379909891,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7237,human_review,True
evt-000001714,replay_attack,attack,0.8809018858623828,access_attack,0.9719829676947813,replay_attack,0.5282632214363697,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.7046,human_review,True
evt-000001720,data_tampering,attack,0.7710601896175124,integrity_attack,0.9977250351271303,data_tampering,0.9983333333333333,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8847,auto_response,True
evt-000001725,jamming,attack,0.945063274443812,signal_attack,0.9869489614288046,jamming,0.9789614988402237,True,medium,Switch communication channel | Increase signal monitoring | Inspect RF interference source | Activate backup communication path,0.962,auto_response,True
evt-000001734,ddos,attack,0.9882436580550169,network_flooding,0.9976315789473685,ddos,0.4821489944398658,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7352,human_review,True
evt-000001740,data_tampering,attack,0.7435188867513376,integrity_attack,0.99717262199704,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8718,auto_response,True
evt-000001743,ddos,attack,0.9849606689292516,network_flooding,0.9998559606390931,ddos,0.4496649373892133,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7173,human_review,True
evt-000001763,ddos,attack,0.9795820222938321,network_flooding,0.9843948809523809,ddos,0.5086449579413355,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7441,human_review,True
evt-000001767,unauthorized_access,normal,0.5016763439931712,,,,,False,,,,missed_detection,
evt-000001769,mqtt_flood,attack,0.9478720489519458,network_flooding,0.9750368589743591,mqtt_flood,0.5763298119180449,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7621,human_review,True
evt-000001772,data_tampering,attack,0.748476969339258,integrity_attack,0.9986730395916897,data_tampering,0.9994444444444444,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.874,auto_response,True
evt-000001774,unauthorized_access,attack,0.8763794027558964,access_attack,0.941704175693471,unauthorized_access,0.8438988209528379,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8601,auto_response,True
evt-000001776,data_tampering,attack,0.549597286940275,integrity_attack,0.9882351530235057,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7748,human_review,True
evt-000001785,credential_theft,attack,0.8025400623495932,access_attack,0.990502249639832,credential_theft,0.6267345151080916,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.7146,human_review,True
evt-000001786,malware,attack,0.7654205558837011,malware_attack,0.9944504629842703,malware,0.9911666666666668,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8783,auto_response,True
evt-000001800,data_tampering,attack,0.747320309396784,integrity_attack,0.9983995037220843,data_tampering,0.9975,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8724,auto_response,True
evt-000001806,malware,attack,0.5685679473312131,malware_attack,0.9929851409627396,malware,0.9894444444444443,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.779,human_review,True
evt-000001807,mqtt_flood,attack,0.9885176614576914,network_flooding,0.9939040420637528,mqtt_flood,0.4393578324999865,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7139,human_review,True
evt-000001813,ddos,attack,0.9873426205892731,network_flooding,1.0,ddos,0.4860168327190637,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7367,human_review,True
evt-000001817,mqtt_flood,attack,0.9879840008181753,network_flooding,0.9976020408163265,mqtt_flood,0.44186845859075313,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7149,human_review,True
evt-000001823,credential_theft,normal,0.5001214375855152,,,,,False,,,,missed_detection,
evt-000001824,botnet_c2,attack,0.9779163103170034,network_flooding,0.9949107142857143,botnet_c2,0.6119484194296618,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7949,human_review,True
evt-000001827,data_tampering,attack,0.742004062099747,integrity_attack,0.9987778851549348,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.871,auto_response,True
evt-000001828,ddos,attack,0.9311565345893374,network_flooding,1.0,ddos,0.4049971602701732,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6681,human_review,True
evt-000001832,mqtt_flood,attack,0.9136554957966571,network_flooding,0.9907732100563424,mqtt_flood,0.4717805091858259,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6927,human_review,True
evt-000001841,unauthorized_access,attack,0.549254135441455,access_attack,0.9910589360517915,unauthorized_access,0.9170838753859414,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7332,human_review,True
evt-000001854,replay_attack,attack,0.8619190404323243,access_attack,0.9899509684639396,replay_attack,0.8442304142612959,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.8531,auto_response,True
evt-000001858,mqtt_flood,attack,0.9848464484142231,network_flooding,0.9997600649735773,mqtt_flood,0.4452138842634051,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.715,human_review,True
evt-000001868,ddos,attack,0.9883431423417239,network_flooding,0.98675,ddos,0.45296092438626556,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7207,human_review,True
evt-000001887,malware,attack,0.752969015870612,malware_attack,0.9857214269888747,malware,0.9848055555555555,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8689,auto_response,True
evt-000001890,malware,attack,0.8097404832418675,malware_attack,0.9966346917490253,malware,0.992173525377229,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.901,auto_response,True
evt-000001898,malware,attack,0.826975783029773,malware_attack,0.9994449043262079,malware,1.0,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9135,auto_response,True
evt-000001918,mqtt_flood,attack,0.9789668580606675,network_flooding,1.0,mqtt_flood,0.4430641724985486,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.711,human_review,True
evt-000001920,replay_attack,attack,0.543050356561337,access_attack,0.9922998104102984,replay_attack,0.48589570765626205,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.5145,escalate,True
evt-000001929,credential_theft,attack,0.7729781828080808,access_attack,0.9868767290871578,credential_theft,0.8791468216452554,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.8261,human_review,True
evt-000001930,mqtt_flood,attack,0.9443402828660773,network_flooding,0.9627649703237939,mqtt_flood,0.49604228228692876,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7202,human_review,True
evt-000001931,mqtt_flood,attack,0.9845007898920433,network_flooding,0.9949679293983092,mqtt_flood,0.4288689400118979,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7067,human_review,True
evt-000001941,data_tampering,attack,0.7468617243701017,integrity_attack,0.996125997891508,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8734,auto_response,True
evt-000001946,ddos,attack,0.9774535464611066,network_flooding,1.0,ddos,0.43960684513799636,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7085,human_review,True
evt-000001948,mqtt_flood,attack,0.9793895352986796,network_flooding,0.9958745228049025,mqtt_flood,0.42008947690691034,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6997,human_review,True
evt-000001951,mqtt_flood,attack,0.9196235667868281,network_flooding,0.9731993006993008,mqtt_flood,0.5077043385419817,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7137,human_review,True
evt-000001954,jamming,attack,0.969728974009481,signal_attack,0.9911812741432164,jamming,0.9810969943335799,True,medium,Switch communication channel | Increase signal monitoring | Inspect RF interference source | Activate backup communication path,0.9754,auto_response,True
evt-000001956,malware,attack,0.8042801176001104,malware_attack,0.998520597412018,malware,1.0,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9021,auto_response,True
evt-000001959,ddos,attack,0.988115894532596,network_flooding,0.9999569707401033,ddos,0.4626974642329376,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7254,human_review,True
evt-000001961,mqtt_flood,attack,0.9883169083529332,network_flooding,1.0,mqtt_flood,0.4700443326214791,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7292,human_review,True
evt-000001965,unauthorized_access,attack,0.5142271186464226,access_attack,0.9939076073142478,unauthorized_access,0.9276931510731298,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.721,human_review,True
evt-000001969,ddos,attack,0.9390128998789126,network_flooding,0.9230179225400542,ddos,0.4408535380437334,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6899,human_review,True
evt-000001975,data_tampering,attack,0.5636852656140353,integrity_attack,0.9796730883652749,data_tampering,0.9934535480859009,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7786,human_review,True
evt-000001983,mqtt_flood,attack,0.9766830732517258,network_flooding,0.9832652750407572,mqtt_flood,0.46947083770052994,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7231,human_review,True
evt-000001988,unauthorized_access,attack,0.5170237375391419,access_attack,0.999712022219233,unauthorized_access,0.9159282138600777,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7165,human_review,True
evt-000001995,credential_theft,normal,0.7585332805555757,,,,,False,,,,missed_detection,
evt-000002004,unauthorized_access,attack,0.5113507489985009,access_attack,0.9928207455615443,unauthorized_access,0.9480872970923324,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7297,human_review,True
evt-000002015,credential_theft,attack,0.6874884373668343,access_attack,0.9839577428465156,credential_theft,0.8609520396237791,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.7742,human_review,True
evt-000002023,ddos,attack,0.9077225480581835,network_flooding,0.9269819085369394,ddos,0.45924972583852885,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6835,human_review,True
evt-000002028,mqtt_flood,attack,0.9884212275904752,network_flooding,1.0,mqtt_flood,0.44441119281906377,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7164,human_review,True
evt-000002033,mqtt_flood,attack,0.9819171313503496,network_flooding,0.9874120018574806,mqtt_flood,0.43733496161275864,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7096,human_review,True
evt-000002034,ddos,attack,0.9796401870788763,network_flooding,0.9998030942334739,ddos,0.4269378967009332,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7033,human_review,True
evt-000002039,data_tampering,attack,0.7460681937850722,integrity_attack,0.9978243967828417,data_tampering,0.9986842105263158,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8724,auto_response,True
evt-000002040,credential_theft,attack,0.5141359681088041,access_attack,0.9710236300098041,replay_attack,0.5538889581410097,False,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.534,escalate,True
evt-000002046,ddos,attack,0.988421126514059,network_flooding,0.9986286821394091,ddos,0.43924115410089287,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7138,human_review,True
evt-000002053,mqtt_flood,attack,0.9879829120039192,network_flooding,0.9754545454545455,mqtt_flood,0.45488480459386477,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7214,human_review,True
evt-000002056,data_tampering,attack,0.7455424879751498,integrity_attack,0.9988274336283186,data_tampering,0.9922222222222223,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8689,auto_response,True
evt-000002066,malware,attack,0.7973118371068567,malware_attack,0.9999666900699102,malware,1.0,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8987,auto_response,True
evt-000002068,credential_theft,attack,0.5303809039981499,access_attack,0.9922271475548835,credential_theft,0.8369626386858919,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.6837,human_review,True
evt-000002076,unauthorized_access,attack,0.5420844955711801,access_attack,0.9689312878007331,unauthorized_access,0.8923616471954694,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7172,human_review,True
evt-000002086,botnet_c2,attack,0.98826006589871,network_flooding,0.9966666666666667,botnet_c2,0.5623787768544836,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7753,human_review,True
evt-000002090,credential_theft,normal,0.7882926430449817,,,,,False,,,,missed_detection,
evt-000002094,replay_attack,attack,0.837188765476434,access_attack,0.9835566599045485,replay_attack,0.8524532409770561,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.8448,human_review,True
evt-000002096,data_tampering,attack,0.7791021892578217,integrity_attack,0.9959801656461231,data_tampering,0.9916666666666667,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8854,auto_response,True
evt-000002117,ddos,attack,0.9892130608155975,network_flooding,0.9997600649735773,ddos,0.49671502542693985,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.743,human_review,True
evt-000002122,ddos,attack,0.9882981544402414,network_flooding,0.9999569707401033,ddos,0.46978960828461547,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.729,human_review,True
evt-000002128,mqtt_flood,attack,0.8380902011759622,network_flooding,0.9667440476190476,mqtt_flood,0.48469617838038687,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6614,human_review,True
evt-000002137,mqtt_flood,attack,0.987917573205518,network_flooding,0.9901825804962008,mqtt_flood,0.42723708870081356,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7076,human_review,True
evt-000002141,ddos,attack,0.98908983540498,network_flooding,0.9999569707401034,ddos,0.5092525942324908,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7492,human_review,True
evt-000002143,ddos,attack,0.9837273811132163,network_flooding,0.9997600649735773,ddos,0.40733517939495156,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6955,human_review,True
evt-000002147,mqtt_flood,attack,0.9863408750936375,network_flooding,0.9960170482138008,mqtt_flood,0.4075752156542458,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.697,human_review,True
evt-000002151,mqtt_flood,attack,0.9881249989513141,network_flooding,0.9815999245852187,mqtt_flood,0.4434881518373257,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7158,human_review,True
evt-000002159,mqtt_flood,attack,0.988056194307463,network_flooding,0.9985100649735773,mqtt_flood,0.437080349861629,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7126,human_review,True
evt-000002160,ddos,attack,0.8812939025447717,network_flooding,0.9689734753550545,ddos,0.45697435806158265,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6691,human_review,True
evt-000002161,credential_theft,attack,0.7430109578783237,access_attack,0.9821433869251408,credential_theft,0.7844458869656503,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.7637,human_review,True
evt-000002162,mqtt_flood,attack,0.9878954378974637,network_flooding,0.9967426850258175,mqtt_flood,0.4962608522584991,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7421,human_review,True
